2026-09-13 12:20:37,764 - INFO - Ingesting begin_inventory.csv in db
2026-09-14 19:12:49,332 - INFO - Cleaning Data...
2026-09-14 19:12:49,389 - INFO -    VendorNumber                VendorName  Brand              Description  \
0          1128         BROWN-FORMAN CORP   1233  Jack Daniels No 7 Black   
1          4425     MARTIGNETTI COMPANIES   3405    Tito's Handmade Vodka   
2         17035         PERNOD RICARD USA   8068         Absolut 80 Proof   
3          3960  DIAGEO NORTH AMERICA INC   4261   Capt Morgan Spiced Rum   
4          3960  DIAGEO NORTH AMERICA INC   3545          Ketel One Vodka   

   PurchasePrice  ActualPrice  Volume  TotalPurchaseQuantity  \
0          26.27        36.99  1750.0                 145080   
1          23.19        28.99  1750.0                 164038   
2          18.24        24.99  1750.0                 187407   
3          16.17        22.99  1750.0                 201682   
4          21.89        29.99  1750.0                 138109   

   TotalPurchaseDollars  TotalSalesQuantity  TotalSalesDollars  \
0            3811251.60            142049.0         5101919.51   
1            3804041.22            160247.0         4819073.49   
2            3418303.68            187140.0         4538120.60   
3            3261197.94            200412.0         4475972.88   
4            3023206.01            135838.0         4223107.62   

   TotalSalesPrice  TotalExciseTax  FreightCost  
0        672819.31       260999.20     68601.68  
1        561512.37       294438.66    144929.24  
2        461140.15       343854.07    123780.22  
3        420050.01       368242.80    257032.07  
4        545778.28       249587.83    257032.07  
2026-09-14 19:12:49,396 - INFO - Ingesting data.....
2026-09-14 19:12:49,449 - INFO - Completed
2026-09-14 19:24:56,185 - INFO - Creating Vendor Summary Table....
2026-09-14 19:25:56,526 - INFO -    VendorNumber                   VendorName  ...  TotalExciseTax FreightCost
0          1128  BROWN-FORMAN CORP            ...       260999.20    68601.68
1          4425        MARTIGNETTI COMPANIES  ...       294438.66   144929.24
2         17035  PERNOD RICARD USA            ...       343854.07   123780.22
3          3960  DIAGEO NORTH AMERICA INC     ...       368242.80   257032.07
4          3960  DIAGEO NORTH AMERICA INC     ...       249587.83   257032.07

[5 rows x 14 columns]
2026-09-14 19:25:56,547 - INFO - Cleaning Data...
2026-09-14 19:25:56,557 - INFO -    VendorNumber                VendorName  ...  StockTurnover SalesToPurchaseRatio
0          1128         BROWN-FORMAN CORP  ...       0.979108             1.338647
1          4425     MARTIGNETTI COMPANIES  ...       0.976890             1.266830
2         17035         PERNOD RICARD USA  ...       0.998575             1.327594
3          3960  DIAGEO NORTH AMERICA INC  ...       0.993703             1.372493
4          3960  DIAGEO NORTH AMERICA INC  ...       0.983556             1.396897

[5 rows x 18 columns]
2026-09-14 19:25:56,569 - INFO - Ingesting data.....
2026-09-14 19:33:34,735 - INFO - Creating Vendor Summary Table....
2026-09-14 19:34:21,566 - INFO -    VendorNumber                   VendorName  ...  TotalExciseTax FreightCost
0          1128  BROWN-FORMAN CORP            ...       260999.20    68601.68
1          4425        MARTIGNETTI COMPANIES  ...       294438.66   144929.24
2         17035  PERNOD RICARD USA            ...       343854.07   123780.22
3          3960  DIAGEO NORTH AMERICA INC     ...       368242.80   257032.07
4          3960  DIAGEO NORTH AMERICA INC     ...       249587.83   257032.07

[5 rows x 14 columns]
2026-09-14 19:34:21,592 - INFO - Cleaning Data...
2026-09-14 19:34:21,607 - INFO -    VendorNumber                VendorName  ...  StockTurnover SalesToPurchaseRatio
0          1128         BROWN-FORMAN CORP  ...       0.979108             1.338647
1          4425     MARTIGNETTI COMPANIES  ...       0.976890             1.266830
2         17035         PERNOD RICARD USA  ...       0.998575             1.327594
3          3960  DIAGEO NORTH AMERICA INC  ...       0.993703             1.372493
4          3960  DIAGEO NORTH AMERICA INC  ...       0.983556             1.396897

[5 rows x 18 columns]
2026-09-14 19:34:21,625 - INFO - Ingesting data.....
2026-09-14 19:34:21,699 - INFO - Completed
2026-09-14 20:01:19,076 - INFO - Creating Vendor Summary Table....
2026-09-14 20:02:21,033 - INFO -    VendorNumber                   VendorName  Brand              Description  \
0          1128  BROWN-FORMAN CORP             1233  Jack Daniels No 7 Black   
1          4425        MARTIGNETTI COMPANIES   3405    Tito's Handmade Vodka   
2         17035  PERNOD RICARD USA             8068         Absolut 80 Proof   
3          3960  DIAGEO NORTH AMERICA INC      4261   Capt Morgan Spiced Rum   
4          3960  DIAGEO NORTH AMERICA INC      3545          Ketel One Vodka   

   PurchasePrice  ActualPrice Volume  TotalPurchaseQuantity  \
0          26.27        36.99   1750                 145080   
1          23.19        28.99   1750                 164038   
2          18.24        24.99   1750                 187407   
3          16.17        22.99   1750                 201682   
4          21.89        29.99   1750                 138109   

   TotalPurchaseDollars  TotalSalesQuantity  TotalSalesDollars  \
0            3811251.60            142049.0         5101919.51   
1            3804041.22            160247.0         4819073.49   
2            3418303.68            187140.0         4538120.60   
3            3261197.94            200412.0         4475972.88   
4            3023206.01            135838.0         4223107.62   

   TotalSalesPrice  TotalExciseTax  FreightCost  
0        672819.31       260999.20     68601.68  
1        561512.37       294438.66    144929.24  
2        461140.15       343854.07    123780.22  
3        420050.01       368242.80    257032.07  
4        545778.28       249587.83    257032.07  
2026-09-14 20:02:21,050 - INFO - Cleaning Data...
2026-09-14 20:02:21,075 - INFO -    VendorNumber                VendorName  Brand              Description  \
0          1128         BROWN-FORMAN CORP   1233  Jack Daniels No 7 Black   
1          4425     MARTIGNETTI COMPANIES   3405    Tito's Handmade Vodka   
2         17035         PERNOD RICARD USA   8068         Absolut 80 Proof   
3          3960  DIAGEO NORTH AMERICA INC   4261   Capt Morgan Spiced Rum   
4          3960  DIAGEO NORTH AMERICA INC   3545          Ketel One Vodka   

   PurchasePrice  ActualPrice  Volume  TotalPurchaseQuantity  \
0          26.27        36.99  1750.0                 145080   
1          23.19        28.99  1750.0                 164038   
2          18.24        24.99  1750.0                 187407   
3          16.17        22.99  1750.0                 201682   
4          21.89        29.99  1750.0                 138109   

   TotalPurchaseDollars  TotalSalesQuantity  TotalSalesDollars  \
0            3811251.60            142049.0         5101919.51   
1            3804041.22            160247.0         4819073.49   
2            3418303.68            187140.0         4538120.60   
3            3261197.94            200412.0         4475972.88   
4            3023206.01            135838.0         4223107.62   

   TotalSalesPrice  TotalExciseTax  FreightCost  
0        672819.31       260999.20     68601.68  
1        561512.37       294438.66    144929.24  
2        461140.15       343854.07    123780.22  
3        420050.01       368242.80    257032.07  
4        545778.28       249587.83    257032.07  
2026-09-14 20:02:21,079 - INFO - Ingesting data.....
2026-09-14 20:02:21,111 - INFO - Completed
